Year,Month,State,Primary Mode,Etiology,Serotype or Genotype,Etiology Status,Setting,Illnesses,Hospitalizations,Info on Hospitalizations,Deaths,Info on Deaths,Food Vehicle,Food Contaminated Ingredient,IFSAC Category,Water Exposure,Water Type,Animal Type,Animal Type Specify,Water Status
2017,9,Colorado,Food,Scombroid toxin,,Confirmed,Grocery store,8,0,8,0,8,tuna filets (albacore and ahi tuna),tuna steak,Fish,,,,,
2018,3,Virginia,Food,Norovirus Genogroup II,GII.P16 - GII.2,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0,4,0,4,,,,,,,,
2017,4,Illinois,Food,Bacillus; Staphylococcus,,Suspected; Suspected,Restaurant - other or unknown type,7,0,7,0,7,,,,,,,,
2017,9,Utah,Food,Scombroid toxin,,Confirmed,Private home/residence,2,0,2,0,2,"fish, mahi mahi","fish, mahi mahi",Fish,,,,,
2017,8,Utah,Food,Clostridium perfringens,,Confirmed,Caterer (food prepared off-site from where served),8,0,0,0,0,pulled pork sandwiches,pork,Pork,,,,,
2017,11,Utah,Food,Campylobacter jejuni,,Confirmed,Farm/dairy,3,0,3,0,3,raw milk,"milk, unpasteurized",Dairy,,,,,
2017,7,Utah,Food,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,Caterer (food prepared off-site from where served),7,0,0,0,0,macaroni salad,,Multiple,,,,,
2018,3,Minnesota,Food,Norovirus Genogroup II,GII.P16 - GII.2,Confirmed,Private home/residence,26,0,26,0,26,cookies,n/a,Multiple,,,,,
2018,3,Ohio,Food,Norovirus Genogroup II,GII.P16 - GII.2,Suspected,Restaurant - Sit-down dining,8,0,8,0,8,,,,,,,,
2018,2,Hawaii,Food,Ciguatoxin,,Confirmed,Private home/residence,2,0,2,0,2,"fish, amberjack","fish, amberjack",Fish,,,,,
2018,3,Washington,Food,Shigella sonnei,,Confirmed,Religious facility,61,4,61,0,61,"tomato, basil and mozzarella salad; roasted vegetables; lox",,Multiple,,,,,
2018,1,Arizona,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,13,0,12,0,12,stuffed mushroom,,Multiple,,,,,
2018,3,New York,Food,Bacillus cereus; Clostridium perfringens; Staphylococcus aureus,,Suspected; Suspected; Suspected,Banquet Facility (food prepared and served on-site),30,0,30,0,30,,,,,,,,
2018,2,Maryland,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,8,2,8,0,8,,,,,,,,
2017,9,California,Food,,,,Restaurant - Sit-down dining; Banquet Facility (food prepared and served on-site),17,0,17,0,17,lettuce-based salads unspecified,,Multiple,,,,,
2016,10,California,Food,Clostridium botulinum,,Confirmed,Unknown,2,2,2,0,2,,,,,,,,
2017,11,California,Food,Sapovirus,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",9,0,9,0,9,"pizza, cheese",,Multiple,,,,,
2017,2,California,Food,,,,Restaurant - Sit-down dining,11,0,9,0,9,oysters,oysters,Mollusks,,,,,
2018,3,Michigan,Food,Norovirus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",17,0,15,0,15,,,,,,,,
2017,10,California,Food,Campylobacter jejuni,,Confirmed,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2017,6,California,Food,Shigella flexneri,,Confirmed,Restaurant - Sit-down dining,17,4,17,0,17,,,,,,,,
2017,5,California,Food,,,,Caterer (food prepared off-site from where served),14,0,14,0,14,,,,,,,,
2017,4,California,Food,,,,Caterer (food prepared off-site from where served),8,0,8,0,8,,,,,,,,
2017,4,California,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter); Private home/residence",6,0,6,0,6,,,,,,,,
2017,12,California,Food,,,,Banquet Facility (food prepared and served on-site),9,0,9,0,9,,,,,,,,
2017,5,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,6,0,6,0,6,,,,,,,,
2017,7,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2016,12,California,Food,,,,Restaurant - Sit-down dining,8,0,3,0,3,,,,,,,,
2017,11,California,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2017,4,California,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2017,8,California,Food,Salmonella enterica,Newport,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",8,3,8,0,8,,,,,,,,
2017,2,California,Food,,,,Banquet Facility (food prepared and served on-site),10,0,10,0,10,,,,,,,,
2017,11,California,Food,,,,Banquet Facility (food prepared and served on-site),4,0,4,0,4,,,,,,,,
2017,1,California,Food,Norovirus unknown,,Confirmed,Banquet Facility (food prepared and served on-site),40,0,7,0,7,,,,,,,,
2017,11,California,Food,Shigella flexneri,,Confirmed,Camp,2,0,2,0,2,,,,,,,,
2017,7,Multistate,Food,Vibrio parahaemolyticus,,Confirmed,Unknown,3,0,3,0,3,raw oysters,"oysters, raw",Mollusks,,,,,
2017,1,Illinois,Food,Norovirus Genogroup II,,Suspected,Hotel/motel,64,0,64,0,64,,,,,,,,
2017,3,Illinois,Food,Norovirus,,Confirmed,Grocery store,14,0,14,0,14,cake,,Multiple,,,,,
2017,2,Illinois,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,6,0,6,0,6,,,,,,,,
2017,7,Illinois,Food,Salmonella enterica,Schwarzengrund,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",30,11,30,1,30,pork rib tips,,Pork,,,,,
2016,7,California,Food,Salmonella enterica,Enteritidis,Confirmed,Private home/residence,16,0,16,0,16,"onions; cilantro, unspecified",onion; cilantro,Multiple,,,,,
2017,5,California,Food,Norovirus unknown,,Suspected,Restaurant - other or unknown type,29,0,29,0,29,,,,,,,,
2017,7,Illinois,Food,Campylobacter jejuni,,Confirmed,Restaurant - Sit-down dining,14,4,14,0,14,chicken liver pate,"liver, chicken",Chicken,,,,,
2015,12,California,Food,,,,Restaurant - other or unknown type,18,0,18,0,18,,,,,,,,
2017,4,California,Food,,,,Restaurant - other or unknown type,5,0,1,0,1,,,,,,,,
2017,11,Illinois,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0,4,0,4,chicken,,Chicken,,,,,
2017,12,Illinois,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2017,10,Louisiana,Food,Salmonella enterica; Clostridium perfringens; Bacillus cereus; Staphylococcus aureus,"I 4,[5],12:i:-; ; ; ",Confirmed; Confirmed; Confirmed; Confirmed,Private home/residence; Other,118,45,118,1,118,"soup, jambalaya",,Multiple,,,,,
2018,3,North Carolina,Food,Norovirus unknown,,Suspected,Caterer (food prepared off-site from where served),11,0,11,0,11,,,,,,,,
2017,8,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining; Other",68,18,62,0,68,"spring salad; baby leaf, unspecified; mizuna",arugula; leafy green; leafy green; leafy green,Vegetable Row Crops,,,,,
2018,3,Tennessee,Food,Bacillus cereus; Clostridium perfringens,,Suspected; Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",5,0,5,0,5,crab wontons,"crab, imitation",Fish,,,,,
2018,3,Tennessee,Food,Norovirus Genogroup II,GII.P7 - GII.14,Confirmed,Restaurant - other or unknown type,16,0,16,0,16,,,,,,,,
2018,2,Kansas,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,,,,,,,,
2018,3,Kansas,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,3,Kansas,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2018,3,Kansas,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,,,,,,,,
2018,1,Illinois,Food,,,,Restaurant - Buffet,2,0,2,0,2,,,,,,,,
2018,3,Ohio,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,5,0,0,0,0,,,,,,,,
2018,3,Virginia,Food,Salmonella other,,Confirmed,Restaurant - Sit-down dining,4,2,4,0,4,salsa; chips; cheese dip,,Multiple,,,,,
2017,1,Colorado,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,8,0,0,0,8,,,,,,,,
2017,5,Colorado,Food,Clostridium perfringens,,Suspected,Private home/residence,11,0,11,0,11,,,,,,,,
2018,3,Connecticut,Food,Clostridium perfringens,,Confirmed,Banquet Facility (food prepared and served on-site),14,0,14,0,14,mutton biryani; payasum; chicken chettinadu,,Multiple,,,,,
2018,3,Florida,Food,,,,Restaurant - Sit-down dining,6,0,6,0,6,,,,,,,,
2017,11,Multistate,Food,"Escherichia coli, Shiga toxin-producing",O157:H7,Confirmed,Unknown,25,9,21,1,21,leafy greens,,Vegetable Row Crops,,,,,
2018,3,Ohio,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,12,0,0,0,0,,,,,,,,
2018,3,Pennsylvania,Food,,,,Restaurant - Buffet,4,0,4,0,4,,,,,,,,
2018,3,New Mexico,Food,Norovirus unknown,,Suspected,Banquet Facility (food prepared and served on-site),44,0,43,0,43,,,,,,,,
2017,7,Wisconsin,Food,Vibrio parahaemolyticus; Vibrio unknown,,Suspected; Suspected,Restaurant - Sit-down dining,2,0,2,0,2,"oysters, raw","oysters, raw",Mollusks,,,,,
2017,12,Kentucky,Food,Bacillus cereus; Staphylococcus aureus,,Suspected; Suspected,Restaurant - Buffet,19,2,19,0,19,,,,,,,,
2018,3,Texas,Food,,,,School/college/university,54,0,0,0,0,,,,,,,,
2018,3,South Carolina,Food,Norovirus Genogroup II,,Suspected,Restaurant - Sit-down dining,3,0,1,0,3,,,,,,,,
2018,4,Ohio,Food,Sapovirus,,Suspected,Restaurant - other or unknown type,4,0,4,0,4,,,,,,,,
2018,3,Minnesota,Food,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,3,Massachusetts,Food,Salmonella enterica,Infantis,Confirmed,Long-term care/nursing home/assisted living facility,2,0,2,0,2,,,,,,,,
2018,3,Massachusetts,Food,Norovirus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter)",7,0,7,0,7,,,,,,,,
2018,3,Texas,Food,,,,Restaurant - Sit-down dining,16,0,16,0,16,,,,,,,,
2018,3,Florida,Food,Norovirus Genogroup II,,Suspected,Restaurant - Sit-down dining; Caterer (food prepared off-site from where served),11,0,11,0,11,"sandwich, submarine","bread; cheese; deli meat, sliced ham; deli meat, sliced roast beef; deli meat, sliced turkey; leaf lettuce; tomato",Multiple,,,,,
2016,12,Washington,Food,Salmonella enterica,Dublin,Confirmed,Farm/dairy,3,3,3,0,3,"milk, unpasteurized","milk, unpasteurized",Dairy,,,,,
2017,9,Washington,Food,Salmonella enterica,Subspecies I,Confirmed,Private home/residence,4,0,4,0,4,whole pig,,Pork,,,,,
2017,7,Washington,Food,Salmonella enterica,Subspecies I,Confirmed,Private home/residence,5,0,5,0,5,whole pig,,Pork,,,,,
2018,3,Minnesota,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,3,Illinois,Food,Bacillus; Clostridium,,Suspected; Suspected,Restaurant - Sit-down dining,6,1,6,0,6,,,,,,,,
2018,2,Illinois,Food,Norovirus Genogroup II,GII.P7 - GII.6,Confirmed,School/college/university,22,0,22,0,22,"cheese; sandwich, turkey; sandwich, ham",,Multiple,,,,,
2018,4,Ohio,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",4,0,2,0,2,,,,,,,,
2017,12,Washington,Food,Giardia unknown,,Confirmed,Restaurant - Sit-down dining,7,0,6,0,7,"oysters, raw",,Mollusks,,,,,
2018,3,Florida,Food,,,,Private home/residence,4,1,4,0,4,"fish, baraccuda","fish, baracuda",Fish,,,,,
2018,4,South Carolina,Food,Staphylococcus aureus,,Suspected,Prison/jail,49,0,38,0,49,"taco, beef",beef,Beef,,,,,
2018,1,Multistate,Food,Salmonella enterica,Norwich,Confirmed,Unknown,30,7,25,0,25,,,,,,,,
2017,7,Washington,Food,Vibrio parahaemolyticus,,Confirmed,Unknown,2,0,2,0,2,"oysters, raw","oysters, raw",Mollusks,,,,,
2018,3,Illinois,Food,Staphylococcus,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,chicken,,Chicken,,,,,
2018,3,Washington DC,Food,Norovirus Genogroup II,unknown - unknown,Confirmed,Restaurant - Sit-down dining,6,0,5,0,5,,,,,,,,
2018,2,Florida,Food,Staphylococcus aureus,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2018,3,Washington DC,Food,Norovirus Genogroup II,,Suspected,Restaurant - Sit-down dining,12,0,12,0,12,,,,,,,,
2017,6,Multistate,Food,Salmonella enterica,Montevideo,Confirmed,Unknown,23,5,18,0,20,,,,,,,,
2018,3,Ohio,Food,Norovirus Genogroup I; Norovirus Genogroup I,GI.P6 - GI.6; unknown,Confirmed; Confirmed,Other,15,0,15,0,15,,,,,,,,
2018,3,Florida,Food,Ciguatoxin,,Confirmed,Private home/residence,3,2,3,0,3,"fish, baracuda","fish, baracuda",Fish,,,,,
2018,4,Ohio,Food,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Restaurant - Sit-down dining,19,0,18,0,18,chips,,Multiple,,,,,
2017,5,Indiana,Food,Salmonella enterica,Heidelberg,Confirmed,Restaurant - Sit-down dining,3,1,2,0,2,,,,,,,,
2018,3,Minnesota,Food,Norovirus Genogroup I,GI.P1 - GI.1,Suspected,Restaurant - Sit-down dining,8,0,2,0,8,oysters,oysters,Mollusks,,,,,
2018,3,Washington DC,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2018,4,Minnesota,Food,Staphylococcus aureus,,Suspected,Restaurant - Sit-down dining,5,0,5,0,5,,,,,,,,
2018,4,Florida,Food,Norovirus,,Suspected,Restaurant - other or unknown type,18,0,18,0,18,,,,,,,,
2018,4,Michigan,Food,Norovirus Genogroup II,GII.P31 - GII.4 Sydney,Confirmed,Restaurant - other or unknown type; Hotel/motel; Restaurant - Buffet,26,0,26,0,26,,,,,,,,
2018,4,Texas,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,"pancakes, unspecified; shell eggs; hash browns",,Multiple,,,,,
2018,3,Kansas,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,3,Kansas,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,9,3,9,0,9,,,,,,,,
2018,4,Hawaii,Food,,,,Grocery store,7,0,7,0,7,,,,,,,,
2018,1,New Mexico,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,2,2,2,0,2,chicken,chicken,Chicken,,,,,
2018,4,Ohio,Food,Norovirus Genogroup II,GII.P16 - GII.4 Sydney,Confirmed,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2018,4,Ohio,Food,,,,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2018,4,North Carolina,Food,Norovirus Genogroup I,unknown - unknown,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",13,0,13,0,13,,,,,,,,
2018,4,Oregon,Food,Norovirus Genogroup II,GII.P16 - ,Confirmed,Caterer (food prepared off-site from where served),35,0,35,0,35,,,,,,,,
2017,4,North Carolina,Food,Norovirus,,Confirmed,Caterer (food prepared off-site from where served),11,0,11,0,11,,,,,,,,
2018,4,Tennessee,Food,Cryptosporidium parvum,unknown,Confirmed,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2017,3,Idaho,Food,Campylobacter,,Suspected,Farm/dairy,2,0,2,0,2,"milk, unpasteurized","milk, unpasteurized",Dairy,,,,,
2018,2,Texas,Food,Campylobacter jejuni,,Suspected,Farm/dairy,2,0,2,0,2,milk,,Dairy,,,,,
2018,4,Ohio,Food,,,,Grocery store,3,0,3,0,3,,,,,,,,
2018,4,Washington,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,19,0,0,0,0,,,,,,,,
2018,3,Pennsylvania,Food,Salmonella enterica,Enteritidis,Confirmed,Restaurant - Sit-down dining,5,2,5,0,5,,,,,,,,
2018,4,Wisconsin,Food,Norovirus Genogroup I,GI.P6 - GI.6,Confirmed,Restaurant - Sit-down dining,8,0,0,0,0,,,,,,,,
2018,3,Texas,Food,,,,Unknown,8,0,8,0,8,,,,,,,,
2018,4,Ohio,Food,Norovirus Genogroup II,GII.P7 - GII.7,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,rice pilaf; hummus,,Multiple,,,,,
2018,4,Ohio,Food,Clostridium perfringens,,Confirmed,Private home/residence; Religious facility,22,0,22,0,22,shredded chicken,,Chicken,,,,,
2018,2,Hawaii,Food,Ciguatoxin,,Confirmed,Private home/residence,4,0,4,0,4,"fish, ulua",,Fish,,,,,
2018,4,New York,Food,Campylobacter jejuni,,Confirmed,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2018,4,Washington,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,11,0,11,0,11,,,,,,,,
2018,4,New York,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,,,,,,,,
2018,3,Massachusetts,Food,Salmonella enterica; Campylobacter jejuni,"I 4,[5],12:i:-; ",Confirmed; Confirmed,Restaurant - Sit-down dining; Caterer (food prepared off-site from where served); Grocery store,8,1,8,0,8,"pate, chicken liver","liver, chicken",Chicken,,,,,
2017,1,Multistate,Food,Salmonella enterica; Salmonella enterica,"Newport; I 4,[5],12:b:- var. L(+) tartrate +",Confirmed; Confirmed,Restaurant - other or unknown type; Private home/residence,29,6,29,0,29,frozen shredded coconut,coconut,Fruits,,,,,
2018,4,Pennsylvania,Food,Clostridium botulinum,,Confirmed,Private home/residence,2,2,2,0,2,chung gook jang,,Multiple,,,,,
2018,4,Minnesota,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",5,0,5,0,5,,,,,,,,
2018,4,Ohio,Food,Clostridium perfringens,,Suspected,Private home/residence,3,0,3,0,3,"ground beef, sloppy joe",ground beef,Beef,,,,,
2018,4,New Mexico,Food,,,,Unknown,14,0,14,0,14,,,,,,,,
2018,3,Tennessee,Food,Salmonella enterica; Salmonella enterica,Enteritidis,Confirmed; Suspected,Prison/jail,4,3,4,0,4,,,,,,,,
2018,3,Pennsylvania,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,7,0,7,0,7,,,,,,,,
2018,4,Florida,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter)",2,0,2,0,2,"sandwich, submarine",ham; lettuce; onion; tomato; turkey; mayonnaise,Multiple,,,,,
2018,3,Pennsylvania,Food,Norovirus,,Suspected,Restaurant - Sit-down dining,4,0,4,0,4,,,,,,,,
2018,4,Pennsylvania,Food,Salmonella enterica,Durham,Confirmed,Private home/residence,7,3,7,0,7,chicke stew with rice,,Multiple,,,,,
2018,4,Texas,Food,Norovirus Genogroup II,,Suspected,Banquet Facility (food prepared and served on-site); Camp; Hotel/motel,26,0,26,0,26,bacon wrapped green beans,,Multiple,,,,,
2018,4,Virginia,Food,Staphylococcus aureus,,Confirmed,Private home/residence,17,0,17,0,17,chinese,chicken; egg; ham; lettuce; oysters; pork; rice,Multiple,,,,,
2018,4,Texas,Food,Salmonella enterica,Enteritidis,Confirmed,Unknown,2,2,2,0,2,eggs ham and beans,,Multiple,,,,,
2018,1,Illinois,Food,Salmonella enterica,Saintpaul,Confirmed,Private home/residence; Caterer (food prepared off-site from where served),5,0,5,0,5,,,,,,,,
2018,4,Massachusetts,Food,Norovirus,,Suspected,Caterer (food prepared off-site from where served),5,0,5,0,5,,,,,,,,
2018,4,Texas,Food,,,,Restaurant - Buffet,2,0,0,0,0,oysters; ice tea,,Multiple,,,,,
2018,1,Colorado,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,6,0,6,0,6,,,,,,,,
2018,3,Nevada,Food,,,,Restaurant - Sit-down dining,3,0,3,0,3,"oysters, raw",,Mollusks,,,,,
2018,4,Tennessee,Food,,,,Caterer (food prepared off-site from where served),11,0,11,0,11,,,,,,,,
2018,4,Minnesota,Food,Norovirus Genogroup I,GI.P1 - ,Confirmed,Banquet Facility (food prepared and served on-site),17,0,17,0,17,,,,,,,,
2017,5,Texas,Food,Cyclospora cayetanensis,,Confirmed,Restaurant - Sit-down dining; Restaurant - other or unknown type,41,2,41,0,40,green onion/scallion,,Vegetable Row Crops,,,,,
2018,4,Florida,Food,,,,Prison/jail,10,0,10,0,10,,,,,,,,
2018,4,Florida,Food,Staphylococcus aureus,,Suspected,Restaurant - Sit-down dining,6,0,6,0,6,chicken picata,,Multiple,,,,,
2018,4,Washington,Food,Norovirus Genogroup II,GII.P7 - GII.7,Confirmed,Restaurant - Sit-down dining,38,,0,,0,,,,,,,,
2018,5,Virginia,Food,Norovirus Genogroup II,GII.P7 - GII.6,Confirmed,Other,29,0,29,0,29,,,,,,,,
2018,2,Colorado,Food,Norovirus unknown,,Suspected,Restaurant - Sit-down dining,2,0,2,0,2,,,,,,,,
2018,4,Ohio,Food,,,,Private home/residence; Other,3,1,2,0,2,,,,,,,,
2018,1,Utah,Food,,,,Restaurant - Sit-down dining,2,0,0,0,2,coconut soup,,Multiple,,,,,
2018,2,Utah,Food,Bacillus cereus,,Suspected,Restaurant - Sit-down dining,9,0,0,0,0,burritos,,Multiple,,,,,
2018,3,Utah,Food,Bacillus cereus,,Suspected,Restaurant - Sit-down dining,3,0,3,0,3,steak,,Beef,,,,,
2018,3,Utah,Food,Staphylococcus aureus,,Suspected,Restaurant - Sit-down dining,3,0,1,0,1,eggs,,Eggs,,,,,
2018,4,Utah,Food,Bacillus cereus,,Suspected,Restaurant - Sit-down dining,5,0,1,0,1,,,,,,,,
2018,4,Utah,Food,,,,Restaurant - Sit-down dining,3,0,0,0,3,"chicken, vegan",,Multiple,,,,,
2018,4,Utah,Food,Norovirus Genogroup I,unknown - unknown,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter)",9,0,9,0,9,,,,,,,,
2018,5,New York,Food,Norovirus Genogroup II,GII.P15 - GIX.1,Confirmed,Restaurant - other or unknown type,8,0,8,0,8,,,,,,,,
2018,5,Virginia,Food,Norovirus Genogroup II,GII.P16 - GII.2,Confirmed,Religious facility,7,0,7,0,7,"salad, unspecified",,Multiple,,,,,
2017,4,Colorado,Food,Hepatitis A,,Confirmed,"Restaurant - ""Fast-food""(drive up service or pay at counter); Other",2,0,2,0,2,,,,,,,,
2018,3,Florida,Food,Staphylococcus,,Suspected,Restaurant - other or unknown type,2,0,2,0,2,,,,,,,,
2018,4,Minnesota,Food,Norovirus,,Suspected,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",3,0,3,0,3,,,,,,,,
2018,5,Texas,Food,,,,Restaurant - Sit-down dining,2,0,2,0,2,breakfast taco; water,,Multiple,,,,,
2018,4,Maryland,Food,Norovirus Genogroup II,,Suspected,Caterer (food prepared off-site from where served),6,0,6,0,6,,,,,,,,
2018,5,Florida,Food,Norovirus Genogroup II,unknown - unknown,Confirmed,Banquet Facility (food prepared and served on-site),30,0,30,0,30,fruit,"fruit, unspecified",Fruits,,,,,
2018,5,New York,Food,Norovirus Genogroup II,unknown - unknown,Confirmed,Restaurant - Sit-down dining,84,0,4,0,4,,,,,,,,
2018,3,Illinois,Food,Norovirus Genogroup II,unknown - unknown,Confirmed,Restaurant - Sit-down dining,10,0,10,0,10,,,,,,,,
2018,2,Michigan,Food,,,,Restaurant - other or unknown type,10,0,10,0,10,,,,,,,,
2018,4,Michigan,Food,,,,"Restaurant - ""Fast-food""(drive up service or pay at counter); Restaurant - Sit-down dining",5,0,5,0,5,"chicken, smoked",chicken,Chicken,,,,,
